H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      526 dzeit  1.03E-10 agej  4.8518E-04
 # t9 =    9.913E+00 rho =    1.005E+10
 # densn  1.10065E+32
 # densp  2.96466E+29
 # densa  1.91531E+31
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  447    48. 117.   1   8.99088E-13  CD117
  448    48. 118.   1   7.16175E-13  CD118
  449    49. 106.   1   2.35261E-25  IN106
  450    49. 107.   1   1.55757E-23  IN107
  451    49. 108.   1   4.26177E-22  IN108
  452    49. 109.   1   1.31155E-20  IN109
  453    49. 110.   1   1.89779E-19  IN110
  454    49. 111.   1   3.21216E-18  IN111
  455    49. 112.   1   2.51011E-17  IN112
  456    49. 113.   1   2.29223E-16  IN113
  457    49. 114.   1   1.05581E-15  IN114
  458    49. 115.   1   5.03323E-15  IN115
  459    49. 116.   1   1.36851E-14  IN116
  460    49. 117.   1   3.75005E-14  IN117
  461    49. 118.   1   6.18313E-14  IN118
  462    49. 119.   1   1.08164E-13  IN119
  463    50. 108.   1   2.40760E-27  SN108
  464    50. 109.   1   1.40074E-25  SN109
  465    50. 110.   1   6.02508E-24  SN110
  466    50. 111.   1   1.87053E-22  SN111
  467    50. 112.   1   3.02953E-21  SN112
  468    50. 113.   1   6.63967E-20  SN113
  469    50. 114.   1   5.70997E-19  SN114
  470    50. 115.   1   6.07656E-18  SN115
  471    50. 116.   1   3.18691E-17  SN116
  472    50. 117.   1   1.80071E-16  SN117
  473    50. 118.   1   5.42505E-16  SN118
  474    50. 119.   1   1.98306E-15  SN119
  475    50. 120.   1   3.64684E-15  SN120
  476    50. 121.   1   8.40646E-15  SN121
  477    50. 122.   1   9.84578E-15  SN122
  478    50. 123.   1   1.50491E-14  SN123
  479    50. 124.   1   1.18494E-14  SN124
  480    50. 125.   1   1.16156E-14  SN125
  481    50. 126.   1   6.25331E-15  SN126
  482    50. 127.   1   3.93672E-15  SN127
  483    50. 128.   1   1.62187E-15  SN128
  484    50. 129.   1   7.38542E-16  SN129
  485    50. 130.   1   2.15564E-16  SN130
  486    51. 112.   1   8.17898E-26  SB112
  487    51. 113.   1   2.26177E-24  SB113
  488    51. 114.   1   4.39473E-23  SB114
  489    51. 115.   1   1.05507E-21  SB115
  490    51. 116.   1   1.18309E-20  SB116
  491    51. 117.   1   1.22816E-19  SB117
  492    51. 118.   1   7.63143E-19  SB118
  493    51. 119.   1   4.96784E-18  SB119
  494    51. 120.   1   1.91876E-17  SB120
  495    51. 121.   1   7.96383E-17  SB121
  496    51. 122.   1   2.07179E-16  SB122
  497    51. 123.   1   5.33354E-16  SB123
  498    51. 124.   1   9.16912E-16  SB124
  499    51. 125.   1   1.40807E-15  SB125
  500    51. 126.   1   1.63871E-15  SB126
  501    51. 127.   1   1.52272E-15  SB127
  502    51. 128.   1   1.14598E-15  SB128
  503    51. 129.   1   6.67075E-16  SB129
  504    51. 130.   1   2.95397E-16  SB130
  505    51. 131.   1   1.57928E-16  SB131
  506    51. 132.   1   3.74945E-17  SB132
  507    51. 133.   1   1.09240E-17  SB133
  508    52. 114.   1   4.64883E-28  TE114
