D ER     167    1.000000e-99 
D ER     168    1.000000e-99 
D ER     169    1.000000e-99 
D ER     170    1.000000e-99 
D ER     171    1.000000e-99 
D ER     172    1.000000e-99 
D ER     173    1.000000e-99 
D ER     174    1.000000e-99 
D ER     175    1.000000e-99 
D TM     159    3.243720e-25 
D TM     160    1.391480e-25 
D TM     161    2.187670e-22 
D TM     162    2.445110e-23 
D TM     163    1.797470e-21 
D TM     164    3.074920e-24 
D TM     165    1.440390e-22 
D TM     166    5.728570e-26 
D TM     167    9.939110e-24 
D TM     168    1.000000e-99 
D TM     169    1.000000e-99 
D TM     170    1.000000e-99 
D TM     171    1.000000e-99 
D TM     172    1.000000e-99 
D TM     173    1.000000e-99 
D TM     174    1.000000e-99 
D TM     175    1.000000e-99 
D TM     176    1.000000e-99 
D YB     160    1.218080e-27 
D YB     161    3.305940e-26 
D YB     162    1.589590e-23 
D YB     163    2.926990e-23 
D YB     164    2.425300e-20 
D YB     165    8.794910e-22 
D YB     166    5.958600e-19 
D YB     167    4.493040e-22 
D YB     168    1.664450e-19 
D YB     169    1.486150e-24 
D YB     170    7.307100e-20 
D YB     171    1.070680e-26 
D YB     172    1.000000e-99 
D YB     173    1.000000e-99 
D YB     174    1.000000e-99 
D YB     175    1.000000e-99 
D YB     176    1.000000e-99 
D YB     177    1.000000e-99 
D YB     178    1.000000e-99 
D YB     179    1.000000e-99 
D YB     180    1.000000e-99 
D LU     165    9.743550e-27 
D LU     166    1.000000e-99 
D LU     167    1.720300e-23 
D LU     168    2.290330e-24 
D LU     169    3.722740e-22 
D LU     170    1.856470e-25 
D LU     171    8.763340e-24 
D LU     172    1.000000e-99 
D LU     173    1.115820e-25 
D LU     174    1.000000e-99 
D LU     175    1.000000e-99 
D LU     176    1.000000e-99 
D LU     177    1.000000e-99 
D LU     178    1.000000e-99 
D LU     179    1.000000e-99 
D LU     180    1.000000e-99 
D LU     181    1.000000e-99 
D LU     182    1.000000e-99 
D HF     166    2.142430e-26 
D HF     167    2.781180e-25 
D HF     168    2.962310e-22 
D HF     169    1.249820e-22 
D HF     170    2.492790e-20 
D HF     171    6.441410e-23 
D HF     172    2.014980e-19 
D HF     173    3.160200e-23 
D HF     174    1.242660e-20 
D HF     175    6.005190e-27 
D HF     176    1.133180e-27 
D HF     177    1.000000e-99 
D HF     178    1.000000e-99 
D HF     179    1.000000e-99 
D HF     180    1.000000e-99 
D HF     181    1.000000e-99 
D HF     182    1.000000e-99 
D HF     183    1.000000e-99 
D HF     184    1.000000e-99 
D HF     185    1.000000e-99 
D TA     169    2.841600e-27 
D TA     170    1.852700e-26 
D TA     171    1.528470e-23 
D TA     172    8.239960e-26 
D TA     173    4.425700e-22 
D TA     174    1.092370e-25 
D TA     175    7.043770e-22 
D TA     176    5.184340e-26 
D TA     177    3.273590e-23 
D TA     178    1.000000e-99 
D TA     179    3.535720e-27 
D TA     180    1.000000e-99 
D TA     181    1.000000e-99 
D TA     182    1.000000e-99 
D TA     183    1.000000e-99 
D TA     184    1.000000e-99 
D TA     185    1.000000e-99 
D TA     186    1.000000e-99 
D W      172    1.989060e-25 
D W      173    4.511540e-25 
D W      174    3.687970e-22 
D W      175    4.456730e-23 
D W      176    3.788360e-20 
D W      177    2.254240e-22 
D W      178    7.130630e-20 
D W      179    2.612300e-25 
D W      180    6.452900e-25 
D W      181    1.000000e-99 
D W      182    1.000000e-99 
D W      183    1.000000e-99 
D W      184    1.000000e-99 
D W      185    1.000000e-99 
D W      186    1.000000e-99 
D W      187    1.000000e-99 
D W      188    1.000000e-99 
D W      189    1.000000e-99 
D W      190    1.000000e-99 
D RE     175    2.192490e-25 
D RE     176    2.189490e-24 
D RE     177    1.833690e-23 
D RE     178    1.830600e-24 
D RE     179    4.510930e-23 
D RE     180    1.430080e-25 
D RE     181    2.995830e-23 
D RE     182    2.725900e-27 
